ID,area,comment,confidence,lat,lng,name,negative,positive,repost,sentiment,thumb,time,uid_0,uid_1,userarea,Shape_Leng,area_code,count,txt
2117,武汉·后湖,0,0.994547,30.64924688,114.3013156,不二澈,0.00245379,0.997546,0,2,0,01月26日 12:31, , ,0,0.44466066,18,1,相信才有未来，武汉加油！ O绿洲
2118,武汉·后湖,159,0.427125,30.64924688,114.3013156,是软阿宝呀,0.257794,0.742206,0,2,0,01月26日 12:24, , ,湖北 武汉,0.44466066,18,1,#武汉现状#封城第四天，大年初二。过生日的第一餐，糊掉的鸡蛋和糍粑。买不到生日蛋糕继续家里蹲的一天
2119,武汉·南国南湖城市广场,0,0.998828,30.50779534,114.319508,zxm赤雪傲梅,0.000527352,0.999473,0,2,0,01月26日 12:24, , ,河南 信阳,2.931269894,10,1,向即将奔赴武汉的河南大学第一附属医院紧急医学救援队致敬！向“服从大局.报国佑民”一附院人致敬！面对病魔袭击，勇敢地站出来，做逆着光奔跑的“逆行者”。愿26位勇士平安归来！加油！ ！！
2120,武汉·紫润明园小区,53,0.964091,30.62406669,114.2058234,孙斯楚,0.983841,0.0161588,0,0,0,01月26日 12:15, , ,湖北 武汉,0.410438256,21,1,#武汉现状# 每天看看外面总感觉跟坐牢一样。。无聊的爆炸
2121,武汉·鹏程花园,1,0.98097,30.58689786,114.3498431,肥文和胖群,0.00856338,0.991437,0,2,0,01月26日 12:13, , ,0,2.931269894,10,1,3天我想用武汉人的眼睛看看这座城“人们总愿意看见他们想看见的”拍摄时间：1.25 武汉禁车前夕#武汉加油#
2122,武汉·积玉桥,0,0.999855,30.57731693,114.3083211,紫雨regen,6.52E-05,0.999935,0,2,0,01月26日 12:11, , ,其他,0.918169117,23,1,美丽的武汉要加油??，早日恢复生机盎然！
2123,武汉·卓刀泉,6,0.984281,30.51297434,114.3673752,蛋蛋丫可爱,0.00707369,0.992926,0,2,0,01月26日 12:08, , ,湖北 武汉,2.931269894,10,1,由于机动车禁行，从大年初一就宅在家里了，五个人每天看电视、刷微博，观注疫情发展，有些焦虑。#武汉加油#
2124,武汉·汉阳大道,16,0.972732,30.56618928,114.2001944,丹丹_Lyra_,0.0122704,0.98773,0,2,0,01月26日 12:03, , ,湖北 武汉,0.52938045,22,1,#武汉封城##封城日记# 我老公准备出门采购！武汉人全靠一身正气！！！
2125,武汉·中御公馆,13,0.291042,30.57838721,114.2484857,超级邪恶兔,0.535448,0.464552,0,1,0,01月26日 12:01, , ,湖北 武汉,0.410438256,21,1,终于，菠菜吃完了。下午开始吃菜苔。暗黑料理杂粮饭也撑下去了下午吃红薯红枣至于那一锅暗黑料理牛尾菌子芸豆汤目前旺火熬挥发了三分之一吃了2碗还有半锅我也不知道说啥好坚决不浪费这是对封城最起码的尊重水果嘛，今天吃个牛奶枣#我在武汉##武汉发现不明原因肺炎#
2126,武汉·景胜花园,26,0.28106,30.61164854,114.3779272,原来的我lily,0.323523,0.676477,0,2,0,01月26日 12:01, , ,湖北 武汉,2.931269894,10,1,#武汉病毒核酸日检测量预计可达2000份#武汉人的一日二餐为自己，也为大家大门不出 二门不迈可怜巴巴??。。
2127,武汉·鹦鹉大道,7,0.81887,30.53700775,114.2616616,酸奶味的cat,0.0815086,0.918491,0,2,0,01月26日 12:01, , ,湖北 武汉,0.52938045,22,1,像一座空城  虽然在武汉  但是还是觉得那些病离我很遥远    消息全靠网上听说   逛微博越看越恐怖   从今天开始也可以不出门了   武汉加油   我还想吃牛蛙  还想吃烧烤  还想k歌唱到嗓子疼      还想去看看外面的世界   还想快点见到你
2128,武汉·艾尚花桥,2,0.995091,30.62042198,114.2827897,柳人品,0.0022092,0.997791,0,2,0,01月26日 13:57, , ,0,0.44466066,18,1,送给大家哈哈哈哈哈武汉一切都好 武汉没事 我们安心在家听专家的话自觉隔离～武汉会没事 我们都会没事～
2129,武汉·佳和云居,1,0.825629,30.51028744,114.3184439,想走遍祖国河山,0.921533,0.0784668,0,0,0,01月26日 13:57, , ,0,2.931269894,10,1,#武汉爆料#咨询一下，这种日本悦跑的口罩管用吗
2130,武汉·中大长江紫都,4,0.957953,30.50591485,114.2722053,Yogaki_S,0.0189212,0.981079,0,2,0,01月26日 13:57, , ,0,0.918169117,23,1,连胜文中枪之后说“天晴了，台北市就会好漂亮”。同理，天晴了，武汉就会好漂亮。
2131,武汉·汉口火车站,0,0.954827,30.62153636,114.24898,sunzxcable,0.020328,0.979672,1,2,0,01月26日 13:55, , ,湖北 武汉,0.30871907,20,1,#回乡见闻# 武汉市常青路中百超市
2132,武汉·汉口江滩,1,0.999116,30.61042949,114.312294,pengpeng飞啦,0.000397985,0.999602,0,2,0,01月26日 13:50, , ,湖北 武汉,0.44466066,18,1,武汉的朋友们，在家什么都别瞎想哟，可以关注疫情但是要冷静乐观点哈，先休好自己的春节假期，家人相互加油打气，一定会越来越好的。就当是多了和家里人陪伴的时间呀，我们有吃的，有喝的，有政府在帮忙解决问题，凡事一定要往好的方面想。
2133,武汉·万科城花璟苑,5,0.891423,30.47477593,114.4090882,宝贝熙凡,0.0488595,0.951141,0,2,0,01月26日 13:45, , ,湖北 武汉,2.931269894,10,1,封城第四天，上午做好防护去沃尔玛买了东西，蔬菜因为车辆管制没有送来，工作人员说明天送来正常供应，其他都还有、就是大家都买的很多粮食、油、盐等生活必需品。希望早点好起来、心里还是恐慌，但是要冷静的度过，在家里呆着不乱跑就是对国家做的贡献。加油??武汉
2134,武汉·后湖,7,0.449489,30.64924688,114.3013156,你家的娇妹,0.75227,0.24773,0,0,0,01月26日 13:45, , ,0,0.44466066,18,1,问下广大网友武汉翠柏路的中百超市还开着门吗我需要出门屯点粮食
2135,武汉·江汉路,1,0.998539,30.5861812,114.2823964,闻渐,0.000657539,0.999342,0,2,0,01月26日 13:43, , ,0,0.44466066,18,1,2020春节是值得我们铭记的日子，为了国家，一座城市自我隔离，加油湖北！加油武汉
2136,武汉·武汉广播电视台,9,0.979365,30.59748229,114.2590864,许愿,0.00928582,0.990714,0,2,0,01月26日 13:41,str,fbb99,0,0.30871907,20,1,#武汉现状# 此刻，旅行团的《逝去的歌》在耳边响起：“穿过云和烟，看大地温暖的浮现。”湖北气象带来好消息：今天白天（大年初二），全省雨雪天气渐止，湖北晴天即将上线。长江日报记者再次探访武汉多家医院发热门诊，就诊人数减半。心间，人间，期待晴天！
2137,武汉·长青广场,1,0.977012,30.59362695,114.2922535,邑阁阁,0.0103444,0.989656,1,2,0,01月26日 13:37, , ,湖北 武汉,0.44466066,18,1,武汉小朋友宅生活日记之三——更新啦~@X玖少年团肖战DAYTOY
2138,6日。武汉。,0,0.968508,30.59520986,114.2995562,晴川汉阳树2218,0.0141712,0.985829,0,2,0,01月26日 13:35, , ,湖北 武汉,0.44466066,18,1,2019年1月
2139,武汉·一元路,5,0.996319,30.59534294,114.2976292,黄昏下D亮光,0.998344,0.00165653,0,0,0,01月26日 13:35,str,207083832,0,0.44466066,18,1,武汉各大药店都没有口罩购买了，药店说已经连续好几天没有新货补了，家里缺口罩不敢出门买菜。
2140,武汉·武汉万达汉秀剧场,8,0.948386,30.55414725,114.3424451,浩浩1979,0.0232265,0.976774,0,2,0,01月26日 13:32, , ,0,0.918169117,23,1,#武汉现状#阴霾的天空，湿冷的街道
2141,武汉·天兴花园,3,0.980654,30.68860605,114.3627631,武汉睡竹床,0.00870583,0.991294,0,2,0,01月26日 13:23, , ,湖北 武汉,0.44466066,18,1,美国28日飞机撤侨，自费武汉飞旧金山，法国26日撤侨，大巴从武汉到长沙，韩国也在制定撤侨方案。300台商预计近期包机离汉。走了可以节约一些资源，感谢。
2142,武汉·光谷多莫大教堂,3,0.99485,30.5049134,114.4010695,婷婷妈乐悠悠,0.0023177,0.997682,0,2,0,01月26日 13:22, , ,0,2.931269894,10,1,此时此刻，武汉！来盒马，补给！我很好，谢谢大家关心！@北京人不知道的北京事儿 @矮大紧指北
2143,武汉·加州·香山美树,0,0.997085,30.46549044,114.3939684,九月的NaNa,0.00131157,0.998688,0,2,0,01月26日 13:22, , ,其他,2.931269894,10,1,#武汉加油##武汉封城#
2144,武汉·青扬十街,3,0.997746,30.59520986,114.2995562,qqwo,0.998986,0.00101409,0,0,0,01月26日 13:22, , ,湖北 武汉,0.44466066,18,1,武汉封城要封到什么时候?过年期间本来是要放假，大家有这个心理承受能力，过完年咋办?本来初七就开始上班营业的一些公司怎么操作?继续停?租金咋办?银行贷款咋办?这一系列后续问题这段时间要有一个统筹安排了！不然武汉经济就彻底熄火了。再恢复就需要一段时间了。
2145,武汉·锦绣龙城(G区),0,0.998258,30.46453192,114.3791556,晓鹏鹏鹏丶,0.000784005,0.999216,0,2,0,01月26日 13:20,str,237001294,0,2.931269894,10,1,#新型冠状病毒##跆拳道##武汉加油# 该我给大家做一点点贡献的时候了
2146,武汉·东湖风景区,0,0.976156,30.54583487,114.4004719,gdtopcr,0.0107298,0.98927,0,2,0,01月26日 13:12, , ,湖北 武汉,0.918169117,23,1,武汉加油！ 武汉的朋友  没有一顿火锅配毛铺解决不了的事情  有的话就餐餐吃  大家坚持住了啊  一定会好的  加油??  必要时候能往我家寄点肉吗 O绿洲
2147,武汉·丁字桥,0,0.910486,30.53637457,114.3302215,想名字的金鱼,0.959719,0.0402812,0,0,0,01月26日 13:12, , ,湖北 武汉,0.918169117,23,1,#武汉封城# 下午要去汉口取订的同城物资，没有防护服和护目镜，我决定穿雨衣，戴口罩??墨镜去，回来把雨衣扔了，墨镜消毒，非常害怕出单位大门??
2148,武汉·六渡桥,4,0.999364,30.57875989,114.2781912,小爷的考拉,0.00028615,0.999714,0,2,0,01月26日 13:07, , ,湖北 武汉,0.30871907,20,1,封城第四天：疫情还在继续，新增人数、死亡人数增加；全城、全国的医护人员都在与病毒争分夺秒；各界爱心人士都在传递正能量……做为土生土长的武汉人，没想到武汉会以这种形式站在了风口浪尖。突然觉得上班真好、忙碌真好、人来人往真好！
2149,武汉·楚河汉街,12,0.997586,30.55846603,114.33691,summer丶想要环游世界,0.00108613,0.998914,0,2,0,01月26日 13:07,str,346328428,0,2.931269894,10,1,#大年初二##武汉封城日记# ???
2150,武汉·武商超级生活馆,11,0.689029,30.62850986,114.3705468,开小傻子,0.860063,0.139937,0,0,0,01月26日 13:05, , ,湖北 武汉,0.721320639,19,1,#武汉现状#第一次见这么空荡荡的马路关了门的世贸 国广买了点菜 零食屯着武汉加油
2151,武汉·后湖,2,0.977779,30.64924688,114.3013156,宇宙无敌西瓜侠,0.00999966,0.99,0,2,0,01月26日 13:04, , ,湖北 武汉,0.44466066,18,1,#日本民间捐100万只口罩驰援武汉#日本民间还是特别棒的
2152,武汉·东湖风景区,0,0.997393,30.54583487,114.4004719,_2RAN,0.00117334,0.998827,0,2,0,01月26日 13:02, , , ,0.918169117,23,1,2020 在家的年三十 初一初二为武汉祈福 #武汉加油##武汉封城#
2153,武汉·大武汉家装,0,0.318826,30.5148482,114.3458266,l老鱼一条,0.693472,0.306528,0,0,0,01月26日 14:58, , ,0,2.931269894,10,1,从沃尔玛出来了，现在看来市面上物资供应还是正常的，大家的恐慌情绪少了很多，刚才和一个理货员阿姨聊了会，很乐观，说吓不到我们的。武汉人民强
2154,武汉·销品茂,18,0.802537,30.59036673,114.3372206,水是谁的谁,0.0888582,0.911142,4,2,0,01月26日 14:47, , ,0,2.931269894,10,1,#武汉封城# 这就是他们说的物资充足。徐东沃尔玛
2155,武汉·海虹景,0,0.699566,30.61630324,114.2722857,心宽体胖Oo,0.864805,0.135195,0,0,0,01月26日 14:41,str,wuhdavid,0,0.30871907,20,1,冒着生命风险的武汉热血青年为医院捐助物资
2156,武汉·蔡家田社区A区,2,0.92755,30.6220014,114.2702485,日曌月明空,0.0326023,0.967398,3,2,0,01月26日 15:59, , ,其他,0.44466066,18,1,向现在还坚守在武汉个路段，街道工作的武汉环卫工人师傅们表示崇高的敬意，祝你们新春快乐，身体健康。
2157,武汉·江汉假日酒店,1,0.737815,30.61479795,114.2462907,行行行-行总,0.117983,0.882017,1,2,0,01月26日 15:51, , ,湖北 武汉,0.30871907,20,1,村村落实。@长江日报 @武汉晚报 @楚天都市报 @蔡甸之音 @平安蔡甸
2158,武汉·楚河汉街,4,0.989037,30.55846603,114.33691,武汉雪菲咖啡馆,0.00493347,0.995067,0,2,0,01月26日 15:50, , , ,2.931269894,10,1,每天在阳台拍一张汉秀，这是昨天和今天的。喝茶冲咖啡好好吃饭，宅在家不添乱。吃完炖羊肉再整鸡汤打边炉。#武汉加油##W.Y.C.Lab#
2159,武汉·华腾园小区,6,0.998923,30.58397567,114.3554557,邓雅文Iris,0.000484657,0.999515,0,2,0,01月26日 15:36, , ,湖北 武汉,2.931269894,10,1,武汉 我为你加油??#武汉加油##武汉封城#
2160,武汉·顺驰·柏林,24,0.998903,30.59520986,114.2995562,平湖秋月Nancy,0.00049375,0.999506,0,2,0,01月26日 15:30, , ,湖北 武汉,0.44466066,18,1,#武汉现状#封城第四天，上午把家里锅碗瓢盆筷子都用开水煮了消毒！朋友们，保持充足的睡眠和良好的心态也是抵抗病毒的很好方法！加油，武汉！加油湖北！
2161,武汉·粮道街胭脂路社区,0,0.977388,30.55106365,114.3021367,欣爱雪,0.0101753,0.989825,0,2,0,01月26日 15:30, , ,湖北 武汉,0.918169117,23,1,昨天全付武装的我，出去多买点菜，今天武汉市机动车就不能开了，虽然待在家太无聊了，可医院的医护工作人员还坚持在岗位上，为你们点赞！加油武汉！
2162,武汉·后湖,17,0.948438,30.64924688,114.3013156,梨花朵朵朵,0.0232031,0.976797,0,2,0,01月26日 15:23, , ,湖北 武汉,0.44466066,18,1,#武汉现状#万人空巷
2163,武汉·万科金色家园,0,0.935245,30.58476986,114.2754274,乖乖的TIFA,0.0291396,0.97086,0,2,0,01月26日 15:19,str,tifa12,0,0.30871907,20,1,#武汉记者直播中数度哽咽#保住武汉！！@就保住了全国
2164,武汉·水仙里小区,15,0.981288,30.56946019,114.1960761,风吹乱头发_83422,0.99158,0.0084204,0,0,0,01月26日 15:17, , ,湖北 武汉,0.52938045,22,1,武汉的谁知道京东还能送货吗 你们买的能送进来吗 天猫超市都不送了我怕京东也不送问客服人家都不在
2165,武汉·积玉桥,3,0.997682,30.57731693,114.3083211,六朵的媳妇_Miko,0.00104294,0.998957,0,2,0,01月26日 15:11, , ,0,0.918169117,23,1,我的城市生病了，它会好起来的！自行在家隔离第四天，加油，大家都会平安度过看着平时车水马龙的江汉路空了，心里还是挺不舒服的，那是我一站路就过去逛街的地方！没事，都会好起来的！#武汉加油#
2166,粒 2武汉,0,0.251385,30.59520986,114.2995562,小丸子衿,0.663123,0.336877,1,0,0,01月26日 17:59, , ,湖北 武汉,0.44466066,18,1,#武汉封城后的市民生活# 大年初二 微风??竹叶晃动了1693次，吹掉了486次小鸟叫了167声飞来飞去196次我家厕所瓷砖有357片地板铺了721片玻璃43块木地板1121块家里大米有7691
2167,武汉·艾尚花桥,1,0.974961,30.62042198,114.2827897,慵懒的咪咪猫猫,0.0112677,0.988732,0,2,0,01月26日 16:57, , ,0,0.44466066,18,1,灰蒙蒙的……武汉，加油！
2168,武汉·东湖风景区,0,0.99215,30.54583487,114.4004719,花什么钱,0.00353228,0.996468,0,2,0,01月26日 16:55, , ,0,0.918169117,23,1,这一天天的，像在坐月子。。#武汉加油##武汉封城#
2169,武汉·中建·开元公馆,2,0.996113,30.63055495,114.3700549,太阳女神-,0.00174919,0.998251,0,2,0,01月26日 17:45, , ,0,0.721320639,19,1,我的宝贝小可怜一定会和武汉一样很快好起来的
2170,武汉·锦苑公寓,0,0.634981,30.63045326,114.2925893,雯雯1993,0.518251,0.481749,0,1,0,01月26日 16:46, , ,0,0.44466066,18,1,我点评了2武汉·锦苑公寓：
2171,武汉·红钢城,8,0.267685,30.64005723,114.3951411,Er91315,0.329542,0.670458,0,2,0,01月26日 16:44, , ,0,0.721320639,19,1,#武汉记录#菜是23号外地连夜拖回来的够吃一段时间
2172,武汉·江汉路,5,0.994538,30.5861812,114.2823964,抖抖小尾巴带你飞,0.00245815,0.997542,1,2,0,01月26日 16:44, , ,湖北 武汉,0.44466066,18,1,难忘的2020！#武汉阻断武汉三镇间公共交通##正月十五前武汉疫情可能出现拐点# 希望会更好！??
